Snap Time,INST,DBINST,DG,FG,DSK,Reads/s,Kby Read/s,ms/Read,By/Read,Writes/s,Kby Write/s,ms/Write,By/Write 
2016/07/26 16:46:32,+ASM1,APS01QA1,SHD_CTLLOG1,SHD_CTLLOG1_QA_ORC01_01,ORCL:SHD_CTLLOG1_QA_ORC01_01,9,144,1.3,16384,1,16,1.0,16384 
2016/07/26 16:46:32,+ASM1,APS01QA1,SHD_CTLLOG2,SHD_CTLLOG2_QA_ORC01_01,ORCL:SHD_CTLLOG2_QA_ORC01_01,0,0,0.0,0,1,16,2.0,16384 
2016/07/26 16:46:32,+ASM1,APS01QA1,SHD_DATA,SHD_DATA_QA_ORC01_01,ORCL:SHD_DATA_QA_ORC01_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,APS01QA1,SHD_DATA,SHD_DATA_QA_ORC01_02,ORCL:SHD_DATA_QA_ORC01_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,APS01QA1,SHD_DATA,SHD_DATA_QA_ORC01_03,ORCL:SHD_DATA_QA_ORC01_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,APS01QA1,SHD_DATA,SHD_DATA_QA_ORC01_04,ORCL:SHD_DATA_QA_ORC01_04,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,EQT01QA1,EQT01QA_CTLLOG1,EQT_CTLLOG1_QA_ORC01_01,ORCL:EQT_CTLLOG1_QA_ORC01_01,4,64,25.2,16384,1,16,2.0,16384 
2016/07/26 16:46:32,+ASM1,EQT01QA1,EQT01QA_CTLLOG2,EQT_CTLLOG2_QA_ORC01_01,ORCL:EQT_CTLLOG2_QA_ORC01_01,0,0,0.0,0,1,16,3.0,16384 
2016/07/26 16:46:32,+ASM1,EQT01QA1,EQT01QA_DATA,EQT_DATA_QA_ORC01_01,ORCL:EQT_DATA_QA_ORC01_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,EQT01QA1,EQT01QA_FRA,EQT_FRA_QA_ORC01_01,ORCL:EQT_FRA_QA_ORC01_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_01,ORCL:MCA_DATA_QA_ORC_01,53,10320,33.0,199390,33,288,4.0,8937 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_02,ORCL:MCA_DATA_QA_ORC_02,52,9280,33.4,182745,22,192,126233.0,8937 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_03,ORCL:MCA_DATA_QA_ORC_03,51,8344,35.2,167534,44,744,2.9,17327 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_04,ORCL:MCA_DATA_QA_ORC_04,54,7384,32.1,140023,25,240,3.1,9830 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_05,ORCL:MCA_DATA_QA_ORC_05,41,8264,33.8,206398,27,344,5.1,13047 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_06,ORCL:MCA_DATA_QA_ORC_06,51,9344,9.5,187613,27,336,2.0,12743 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_07,ORCL:MCA_DATA_QA_ORC_07,52,9344,33.8,184005,32,416,2.9,13312 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_08,ORCL:MCA_DATA_QA_ORC_08,44,7296,18.0,169798,35,304,1.7,8894 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_09,ORCL:MCA_DATA_QA_ORC_09,48,8432,8.5,179883,32,480,2.5,15344 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_DATA,MCA_DATA_QA_ORC_10,ORCL:MCA_DATA_QA_ORC_10,40,8256,32.2,211354,36,1288,2.9,36636 
2016/07/26 16:46:32,+ASM1,MCAQA1,MCA_FRA,MCA_FRA_QA_ORC_01,ORCL:MCA_FRA_QA_ORC_01,0,0,0.0,0,14,1664,5.4,121710 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_CTLLOG1,PVL_CTLLOG_LS1_ORC_01,ORCL:PVL_CTLLOG1_QA_ORC01_01,9,144,1.3,16384,12,6,1.6,512 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_CTLLOG2,PVL_CTLLOG_LS2_ORC_01,ORCL:PVL_CTLLOG2_QA_ORC01_02,0,0,0.0,0,12,6,3.6,512 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_01,ORCL:PVL_DATA_QA_ORC01_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_02,ORCL:PVL_DATA_QA_ORC01_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_03,ORCL:PVL_DATA_QA_ORC01_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_04,ORCL:PVL_DATA_QA_ORC01_04,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_05,ORCL:PVL_DATA_QA_ORC01_05,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_06,ORCL:PVL_DATA_QA_ORC01_06,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_07,ORCL:PVL_DATA_QA_ORC01_07,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_08,ORCL:PVL_DATA_QA_ORC01_08,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_09,ORCL:PVL_DATA_QA_ORC01_09,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_10,ORCL:PVL_DATA_QA_ORC01_10,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_11,ORCL:PVL_DATA_QA_ORC01_11,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_12,ORCL:PVL_DATA_QA_ORC01_12,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_13,ORCL:PVL_DATA_QA_ORC01_13,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_14,ORCL:PVL_DATA_QA_ORC01_14,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_DATA,PVL_DATA_LS_ORC_15,ORCL:PVL_DATA_QA_ORC01_15,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_FRA,PVL_FRA_LS_ORC_01,ORCL:PVL_FRA_QA_ORC01_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_FRA,PVL_FRA_LS_ORC_02,ORCL:PVL_FRA_QA_ORC01_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,PVL01QA1,PVL01QA_FRA,PVL_FRA_LS_ORC_03,ORCL:PVL_FRA_QA_ORC01_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,brd02qa1,BRD02_CTLLOG1,BRD_CTLLOG_QA_ORC02_01,ORCL:BRD_CTLLOG_QA_ORC02_01,3,48,32.7,16384,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,brd02qa1,BRD02_CTLLOG2,BRD_CTLLOG_QA_ORC02_02,ORCL:BRD_CTLLOG_QA_ORC02_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,brd02qa1,BRD02_DATA,BRD_DATA_QA_ORC02_01,ORCL:BRD_DATA_QA_ORC02_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,brd02qa1,BRD02_DATA,BRD_DATA_QA_ORC02_02,ORCL:BRD_DATA_QA_ORC02_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,brd02qa1,BRD02_DATA,BRD_DATA_QA_ORC02_03,ORCL:BRD_DATA_QA_ORC02_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,brd02qa1,BRD02_DATA,BRD_DATA_QA_ORC02_04,ORCL:BRD_DATA_QA_ORC02_04,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,brd02qa1,BRD02_DATA,BRD_DATA_QA_ORC02_05,ORCL:BRD_DATA_QA_ORC02_05,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,brd02qa1,BRD02_FRA,BRD_FRA_QA_ORC02_01,ORCL:BRD_FRA_QA_ORC02_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_CTLLOG1,BVM_CTLLOG1_LS_ORC01_01,ORCL:BVM_CTLLOG1_LS_ORC01_01,1,16,0.0,16384,222,2403,1.2,11084 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_CTLLOG2,BVM_CTLLOG2_LS_ORC01_01,ORCL:BVM_CTLLOG2_LS_ORC01_01,0,0,0.0,0,222,2403,2.8,11084 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_01,ORCL:BVM_DATA_LS_ORC01_01,247,49032,17.4,203274,70,1496,2.3,21884 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_02,ORCL:BVM_DATA_LS_ORC01_02,250,56560,30.8,231670,66,1528,2.8,23707 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_03,ORCL:BVM_DATA_LS_ORC01_03,204,46272,33.2,232267,96,2304,1.8,24576 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_04,ORCL:BVM_DATA_LS_ORC01_04,267,51736,8.2,198418,52,2160,2.0,42535 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_05,ORCL:BVM_DATA_LS_ORC01_05,197,37288,32.7,193822,19,472,4.3,25438 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_06,ORCL:BVM_DATA_LS_ORC01_06,477,52448,16.7,112593,83,2488,1.8,30695 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_07,ORCL:BVM_DATA_LS_ORC01_07,260,58432,32.5,230132,71,1728,2.7,24922 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_08,ORCL:BVM_DATA_LS_ORC01_08,250,53584,8.5,219480,24,656,2.1,27989 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_09,ORCL:BVM_DATA_LS_ORC01_09,236,46560,18.1,202023,68,1512,2.5,22769 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_10,ORCL:BVM_DATA_LS_ORC01_10,209,44152,23.3,216324,97,3544,1.8,37413 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_11,ORCL:BVM_DATA_LS_ORC01_11,263,54184,14.9,210967,61,1936,1.7,32499 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_12,ORCL:BVM_DATA_LS_ORC01_12,217,49160,21.7,231981,42,952,3.2,23211 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_13,ORCL:BVM_DATA_LS_ORC01_13,212,49744,29.2,240273,77,2496,1.8,33194 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_14,ORCL:BVM_DATA_LS_ORC01_14,248,50592,8.1,208896,14,336,2.4,24576 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_DATA,BVM_DATA_LS_ORC01_15,ORCL:BVM_DATA_LS_ORC01_15,232,48000,34.5,211862,35,616,3.3,18022 
2016/07/26 16:46:32,+ASM1,bvmqa1,EVB_FRA,BVM_FRA_LS_ORC01_01,ORCL:BVM_FRA_LS_ORC01_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_CTLLOG,MSA_CTLLOG_QA_01,ORCL:MSA_CTLLOG_QA_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_01,ORCL:MSA_DATA_QA_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_02,ORCL:MSA_DATA_QA_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_03,ORCL:MSA_DATA_QA_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_04,ORCL:MSA_DATA_QA_04,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_05,ORCL:MSA_DATA_QA_05,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_06,ORCL:MSA_DATA_QA_06,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_07,ORCL:MSA_DATA_QA_07,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_08,ORCL:MSA_DATA_QA_08,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_09,ORCL:MSA_DATA_QA_09,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_11,ORCL:MSA_DATA_QA_11,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_12,ORCL:MSA_DATA_QA_12,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_13,ORCL:MSA_DATA_QA_13,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_14,ORCL:MSA_DATA_QA_14,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_15,ORCL:MSA_DATA_QA_15,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_16,ORCL:MSA_DATA_QA_16,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_17,ORCL:MSA_DATA_QA_17,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_18,ORCL:MSA_DATA_QA_18,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_19,ORCL:MSA_DATA_QA_19,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_20,ORCL:MSA_DATA_QA_20,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_21,ORCL:MSA_DATA_QA_21,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_22,ORCL:MSA_DATA_QA_22,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_23,ORCL:MSA_DATA_QA_23,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_24,ORCL:MSA_DATA_QA_24,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_25,ORCL:MSA_DATA_QA_25,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_26,ORCL:MSA_DATA_QA_26,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_27,ORCL:MSA_DATA_QA_27,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_DATA,MSA_DATA_QA_28,ORCL:MSA_DATA_QA_28,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_FRA,MSA_FRA_QA_01,ORCL:MSA_FRA_QA_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,msaqa1,MSA_FRA,MSA_FRA_QA_02,ORCL:MSA_FRA_QA_02,1,16,0.0,16384,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_CTLLOG1,PVL_CTLLOG_LS1_ORC_01,ORCL:PVL_CTLLOG_QA_ORC_01,0,0,0.0,0,44,816,3.7,18991 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_CTLLOG2,PVL_CTLLOG_LS2_ORC_01,ORCL:PVL_CTLLOG_QA_ORC_02,4,64,6.0,16384,44,816,2.8,18991 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_01,ORCL:PVL_DATA_QA_ORC_01,1,8,24.0,8192,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_02,ORCL:PVL_DATA_QA_ORC_02,4,32,6.2,8192,3,24,2.7,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_03,ORCL:PVL_DATA_QA_ORC_03,11,88,26.5,8192,3,24,4.0,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_04,ORCL:PVL_DATA_QA_ORC_04,7,56,3.7,8192,5,40,2.8,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_05,ORCL:PVL_DATA_QA_ORC_05,16,128,4.4,8192,7,56,3.1,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_06,ORCL:PVL_DATA_QA_ORC_06,7,56,28.7,8192,2,16,3.5,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_07,ORCL:PVL_DATA_QA_ORC_07,22,208,25.8,9681,11,104,3.3,9681 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_08,ORCL:PVL_DATA_QA_ORC_08,15,120,4.4,8192,11,88,1.5,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_09,ORCL:PVL_DATA_QA_ORC_09,11,88,6.0,8192,7,56,0.9,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_10,ORCL:PVL_DATA_QA_ORC_10,18,152,28.3,8647,10,88,3.0,9011 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_11,ORCL:PVL_DATA_QA_ORC_11,12,96,3.5,8192,8,64,0.9,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_12,ORCL:PVL_DATA_QA_ORC_12,12,96,29.5,8192,10,80,2.5,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_13,ORCL:PVL_DATA_QA_ORC_13,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_14,ORCL:PVL_DATA_QA_ORC_14,5,40,27.2,8192,3,24,2.0,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_DATA,PVL_DATA_LS_ORC_15,ORCL:PVL_DATA_QA_ORC_15,12,96,27.0,8192,8,64,3.0,8192 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_FRA,PVL_FRA_LS_ORC_01,ORCL:PVL_FRA_QA_ORC_01,0,0,0.0,0,13,200,1.5,15754 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_FRA,PVL_FRA_LS_ORC_02,ORCL:PVL_FRA_QA_ORC_02,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,pvlqa1,PVLQA_FRA,PVL_FRA_LS_ORC_03,ORCL:PVL_FRA_QA_ORC_03,0,0,0.0,0,36,368,1.5,10468 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA1,ORCL:TOTEMDATA1,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA10,ORCL:TOTEMDATA10,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA11,ORCL:TOTEMDATA11,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA12,ORCL:TOTEMDATA12,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA13,ORCL:TOTEMDATA13,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA14,ORCL:TOTEMDATA14,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA17,ORCL:TOTEMDATA17,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA18,ORCL:TOTEMDATA18,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA19,ORCL:TOTEMDATA19,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA2,ORCL:TOTEMDATA2,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA20,ORCL:TOTEMDATA20,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA3,ORCL:TOTEMDATA3,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA4,ORCL:TOTEMDATA4,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA5,ORCL:TOTEMDATA5,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA6,ORCL:TOTEMDATA6,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA7,ORCL:TOTEMDATA7,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA8,ORCL:TOTEMDATA8,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMDATA,TOTEMDATA9,ORCL:TOTEMDATA9,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMFRA,TOTEMFRA1,ORCL:TOTEMFRA1,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMFRA,TOTEMFRA2,ORCL:TOTEMFRA2,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMFRA,TOTEMFRA3,ORCL:TOTEMFRA3,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMFRA,TOTEMFRA4,ORCL:TOTEMFRA4,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMLOGCTRL1,TOTEMLOG1,ORCL:TOTEMLOG1,5,80,0.2,16384,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,totemqa1,TOTEMLOGCTRL2,TOTEMLOG2,ORCL:TOTEMLOG2,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,whqa1,WHQA_ARCHIVE_DATA,WHS_ARCH_LS_ORC_01,ORCL:WHS_ARCHIVE_QA_ORC_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,whqa1,WHQA_CTLLOG_01,WHS_CTLLOG_LS_ORC_01,ORCL:WHS_CTLLOG_QA_ORC_01,3,48,2.0,16384,13,33,0.9,2599 
2016/07/26 16:46:32,+ASM1,whqa1,WHQA_CTLLOG_02,WHS_CTLLOG_LS_ORC_02,ORCL:WHS_CTLLOG_QA_ORC_02,0,0,0.0,0,13,33,4.4,2599 
2016/07/26 16:46:32,+ASM1,whqa1,WHQA_DATA,WHS_DATA_LS_ORC_01,ORCL:WHS_DATA_QA_ORC_01,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,whqa1,WHQA_DATA,WHS_DATA_LS_ORC_02,ORCL:WHS_DATA_QA_ORC_02,9,1024,28.3,116508,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,whqa1,WHQA_DATA,WHS_DATA_LS_ORC_03,ORCL:WHS_DATA_QA_ORC_03,0,0,0.0,0,0,0,0.0,0 
2016/07/26 16:46:32,+ASM1,whqa1,WHQA_DATA,WHS_DATA_LS_ORC_04,ORCL:WHS_DATA_QA_ORC_04,0,0,0.0,0,0,0,0.0,0 
